shs_gpa,coll_gpa,age,sex,is_boarding,is_living_with_family,is_province,is_scholar,father_educ,mother_educ,financial_status,IS_GRADUATE,feedback,sentiments,Department
1.4,2.3,22,0,0,1,0,0,3,3,3,Completed,Some sessions felt too brief.,1,GuidanceCounseling
1.2,5,24,0,0,1,0,0,3,4,3,Not Completed,E-resources were accessible off-campus. ,2,Library
1.7,2.5,23,1,1,0,0,1,3,3,3,Not Completed,Interactions were straightforward. ,0,SAO
1.1,2.1,22,0,0,1,0,1,3,3,3,Completed,Processing time improvementd compared to previous years. ,2,Administration
1.2,5,22,0,0,1,0,0,4,3,3,Not Completed,Feedback on outputs was timely and constructive. ,2,Faculty
1.6,2.5,25,1,0,1,0,1,4,4,4,Completed,Limited operating hours for the clinic. ,1,Clinic
1.5,2.4,23,1,0,1,0,0,3,3,3,Not Completed,Processing time varied by month. ,0,Registrar
1.3,3.3,22,0,0,1,0,0,4,4,3,Not Completed,Staff guided me through clearance with patience. ,2,Registrar
1.4,5,23,0,0,1,0,0,3,3,3,Not Completed,Scheduling was tight but workable. ,0,Laboratories
1.1,2.5,23,0,0,1,0,0,4,3,3,Completed,"Printing services worked, with occasional delays.",0,Library
1.1,3.2,22,1,0,1,0,0,3,3,3,Not Completed,Some offices were understaffed during peak periods. ,1,Administration
1.1,2.4,23,1,0,1,0,1,3,3,3,Completed,Billing statements had occasional discrepancies. ,1,FinanceScholarships
1.2,2.3,23,1,0,1,0,0,4,3,3,Completed,Quick response to minor health concerns. ,2,Clinic
1.5,2.5,22,0,0,1,0,1,4,3,3,Completed,Staff were sometimes unavailable for urgent fixes. ,1,EDP
1.1,2.5,23,1,1,0,0,0,3,4,3,Completed,SAO office was sometimes closed during posted hours.,1,SAO
1.3,5,23,1,0,1,0,0,4,3,3,Not Completed,Slow processing of event permits. ,1,SAO
1.4,2.6,22,0,0,1,0,0,3,3,3,Not Completed,Library rules were enforced fairly. ,0,Library
1.5,5,23,0,0,1,0,0,3,4,3,Not Completed,EDP lines were too long during enrollment. ,1,EDP
1.1,3.2,22,0,0,1,0,0,4,3,3,Not Completed,Extended hours during finals were a big help. ,2,Library
1.1,2.5,23,0,0,1,0,0,4,3,3,Completed,Refunds took time but were processed.,0,FinanceScholarships
1.3,2.5,24,1,0,1,0,0,4,3,3,Completed,Staff guided me through clearance with patience. ,2,Registrar
1.2,2.3,23,1,0,1,0,0,3,3,3,Completed,Queueing system needs improvementment.,1,Registrar
1.3,2.5,22,1,1,0,0,1,3,3,3,Completed,Paperwork was slow and required multiple follow-ups. ,1,Administration
1.3,2.4,23,0,0,1,0,0,4,3,3,Completed,Catalog search was sometimes down.,1,Library
1.2,2.4,23,1,0,1,0,1,3,3,3,Not Completed,Supplies were enough for most experiments.,0,Laboratories
1.2,2.4,24,1,0,1,0,1,4,3,3,Completed,Group sessions were fine for basics. ,0,GuidanceCounseling
1.3,2.3,22,0,0,1,0,0,4,3,3,Completed,Clinic service was adequate for basic needs. ,0,Clinic
1.1,2.3,23,0,0,1,0,1,4,4,3,Completed,Announcements came late and caused confusion. ,1,Administration
1.1,2.3,22,0,0,1,0,1,3,3,4,Completed,Catalog search was sometimes down. ,1,Library
1.4,2.7,23,1,0,1,0,0,4,4,4,Completed,Quick response to minor health concerns.,2,Clinic
1.4,2.4,22,1,0,1,0,0,4,3,4,Completed,Clinic service was adequate for basic needs. ,0,Clinic
1.2,2.4,23,0,0,1,0,1,3,3,3,Completed,EDP lines were too long during enrollment. ,1,EDP
1.2,2.4,26,1,0,1,0,1,4,3,4,Completed,Processing time varied by month.,0,Registrar
1.2,2.4,23,0,0,1,0,1,3,4,3,Completed,Processing time improvementd compared to previous years.,2,Administration
1.1,5,22,1,0,1,0,0,3,3,3,Not Completed,EDP performance was generally consistent. ,0,EDP
1.4,5,23,1,0,1,0,0,3,3,3,Not Completed,Office hours were hard to catch.,1,Faculty
1.7,2.8,23,0,0,1,0,0,3,3,3,Completed,lab sup were approachable and knowledgeable. ,2,Laboratories
1.1,2.4,23,1,0,1,0,1,3,4,3,Completed,"Teaching quality varied, but most were competent. ",0,Faculty
1.5,5,23,0,0,1,0,0,3,4,3,Not Completed,Slow processing of event permits. ,1,SAO
1.1,2.3,22,1,0,1,0,0,4,4,3,Completed,Supplies were enough for most experiments. ,0,Laboratories
1.1,2.3,22,1,0,1,0,0,3,3,4,Completed,Scholarship office was supportive and fair. ,2,FinanceScholarships
1.4,2.5,25,1,0,1,0,1,3,3,4,Completed,System updates were timely and reduced errors. ,2,EDP
1.7,2.5,22,0,0,1,0,1,4,4,4,Completed,Small space made it crowded at times.,1,Clinic
1.3,2.4,22,0,0,1,0,1,3,4,3,Completed,Catalog search was sometimes down.,1,Library
1.1,2.2,23,0,0,1,0,1,4,4,4,Completed,Quick response to minor health concerns.,2,Clinic
1.4,2.5,23,1,0,1,0,1,3,4,3,Completed,Safety protocols were enforced well.,2,Laboratories
1.4,5,22,1,0,1,0,0,3,4,3,Not Completed,Location was convenient within campus.,0,Clinic
1.3,4.3,23,0,0,1,0,0,3,4,3,Not Completed,SAO organized student events well.,2,SAO
1.3,2.3,22,0,0,1,0,1,4,3,3,Completed,Staff guided me through clearance with patience. ,2,Registrar
1.2,2.5,23,1,0,1,0,0,3,4,3,Completed,Aircon was inconsistent in certain labs.,1,Laboratories
1.3,2.3,23,0,0,1,0,1,3,4,3,Completed,Transcript requests were processed faster than expected. ,2,Registrar
1.3,3.2,23,1,0,1,0,0,4,3,3,Not Completed,SAO office was sometimes closed during posted hours. ,1,SAO
1.5,5,23,1,0,1,0,0,4,4,3,Not Completed,Limited operating hours for the clinic.,1,Clinic
1.2,2.4,23,1,0,1,0,0,3,3,3,Completed,Fees were expected and comparable to peers. ,0,FinanceScholarships
1.4,3.3,23,1,0,1,0,0,3,4,3,Not Completed,Catalog search was sometimes down. ,1,Library
1.5,1.5,23,1,0,1,0,0,4,4,3,Completed,Most forms were available but required signatures across offices. ,0,Administration
1.4,1.8,23,0,0,1,0,1,3,3,3,Completed,Library rules were enforced fairly. ,0,Library
1.3,1.7,22,1,0,1,0,1,4,3,3,Completed,Clinic staff were caring and professional. ,2,Clinic
1.2,1.6,22,0,1,0,0,1,3,3,3,Completed,Clear checklist reduced back-and-forth. ,2,Registrar
1.3,1.7,22,0,0,1,0,1,3,4,3,Completed,EDP services were reliable throughout my stay. ,2,EDP
1.2,1.7,23,1,0,1,0,0,3,4,3,Completed,"Processes were standard; not fast, not too slow.",0,Administration
1.4,1.6,22,1,1,0,0,1,4,3,3,Completed,EDP staff processed requests quickly and accurately. ,2,EDP
1.2,5,23,0,0,1,0,0,4,3,3,Not Completed,Catalog search was sometimes down.,1,Library
1.5,5,23,0,0,1,0,0,3,4,3,Not Completed,Document release took longer than the posted timeline. ,1,Registrar
1.3,2.1,23,0,0,1,0,0,4,3,3,Not Completed,Email replies were concise but short. ,0,Registrar
1.3,1.8,23,0,0,1,0,1,4,3,3,Not Completed,Approvals took varying times. ,0,SAO
1.2,1.5,23,1,0,1,0,1,4,4,3,Completed,Clear referral process for specialized support. ,2,GuidanceCounseling
1.2,1.5,23,1,0,1,0,1,3,4,3,Completed,Feedback on outputs was timely and constructive. ,2,Faculty
1.4,1.9,23,1,0,1,0,0,4,3,3,Completed,Services existed if you reached out.,0,GuidanceCounseling
1.4,1.7,22,0,0,1,0,0,3,3,3,Completed,Some sessions felt too brief.,1,GuidanceCounseling
1.3,1.5,23,1,0,1,0,1,4,3,3,Completed,Resources were basic but useful. ,0,Library
1.7,2.9,23,0,0,1,0,0,4,4,3,Not Completed,Quick response to minor health concerns.,2,Clinic
1.4,1.4,23,1,0,1,0,1,4,4,3,Completed,Staff guided me through clearance with patience.,2,Registrar
1.6,5,23,1,0,1,0,0,3,3,3,Not Completed,Office hours were hard to catch.,1,Faculty
1.5,1.9,24,0,0,1,0,0,3,4,3,Completed,Scheduling required advance planning. ,0,GuidanceCounseling
1.2,1.7,23,0,1,0,0,0,4,3,3,Completed,Processing time varied by month. ,0,Registrar
1.1,1.6,23,1,0,1,0,0,3,3,3,Completed,Queues varied depending on the time of day. ,0,Administration
1.2,1.7,23,1,0,1,0,1,4,3,3,Completed,Paperwork was slow and required multiple follow-ups. ,1,Administration
1.5,1.8,23,1,0,1,0,1,3,4,3,Completed,Scheduling was tight but workable.,0,Laboratories
1.5,1.7,22,0,1,0,0,0,3,3,3,Completed,Services existed if you reached out. ,0,GuidanceCounseling
1.1,1.6,23,0,0,1,0,0,4,4,3,Completed,Refunds took time but were processed. ,0,FinanceScholarships
1.5,1.7,23,1,0,1,0,1,4,3,3,Completed,Processing time varied by month. ,0,Registrar
1.3,3.3,23,0,0,1,0,0,3,3,3,Not Completed,Check-ups were short but sufficient. ,0,Clinic
1.3,1.8,23,0,1,0,0,1,4,3,3,Completed,Labs had updated equipment for core courses. ,2,Laboratories
1.4,4.2,23,1,0,1,0,0,3,4,3,Not Completed,Inconsistent requirements depending on who you ask. ,1,Registrar
1.2,1.8,23,0,1,0,0,0,3,4,3,Completed,Slots filled up fast during exam weeks.,1,GuidanceCounseling
1.5,2.6,22,0,0,1,0,0,3,3,3,Not Completed,Inconsistent requirements depending on who you ask. ,1,Registrar
1.3,2.3,23,1,0,1,0,1,4,3,3,Not Completed,Feedback on outputs was timely and constructive. ,2,Faculty
1.3,1.5,24,0,0,1,0,1,3,3,3,Completed,Instructions were clear when rubrics were provided. ,0,Faculty
1.7,1.9,23,1,0,1,0,0,3,3,3,Completed,Most forms were available but required signatures across offices. ,0,Administration
1.1,1.7,23,1,0,1,0,0,3,3,3,Completed,Scholarship slots were limited but clear. ,0,FinanceScholarships
1.3,1.6,23,0,0,1,0,0,3,3,3,Completed,Billing statements had occasional discrepancies. ,1,FinanceScholarships
1.4,5,22,0,0,1,0,0,4,3,3,Not Completed,Document release took longer than the posted timeline. ,1,Registrar
1.4,5,23,1,0,1,0,0,3,3,3,Not Completed,Resources were basic but useful.,0,Library
1.3,3.4,23,0,0,1,0,0,3,4,3,Not Completed,Follow-up emails were easy to miss.,1,GuidanceCounseling
1.7,1.7,23,1,0,1,0,1,3,4,3,Completed,Instructions were clear when rubrics were provided. ,0,Faculty
1.3,1.8,23,1,0,1,0,1,3,4,3,Completed,Catalog search was sometimes down. ,1,Library
1.3,1.3,23,1,0,1,0,0,3,4,3,Completed,"Teaching quality varied, but most were competent.",0,Faculty
1.6,5,23,1,0,1,0,0,4,3,3,Not Completed,Admin staff were responsive during deadlines.,2,Administration
1.3,5,23,1,0,1,0,0,4,3,3,Not Completed,E-resources were accessible off-campus.,2,Library
1.3,5,23,1,0,1,0,0,4,4,3,Not Completed,Safety protocols were enforced well. ,2,Laboratories
1.5,1.6,23,1,0,1,0,1,3,3,3,Completed,Some equipment was shared among too many sections. ,1,Laboratories
1.5,1.8,23,0,0,1,0,1,3,4,3,Completed,System errors from EDP caused delays. ,1,EDP
1.3,1.6,23,0,0,1,0,1,3,4,3,Completed,Library rules were enforced fairly. ,0,Library
1.7,2,23,0,0,1,0,0,3,4,3,Completed,Clinic was clean and well-stocked. ,2,Clinic
1.8,2,23,0,0,1,0,1,3,4,3,Completed,Helpful and approachable SAO staff. ,2,SAO
1.3,1.5,23,1,0,1,0,0,3,3,3,Completed,Feedback on outputs was timely and constructive. ,2,Faculty
1.8,2,22,1,0,1,0,0,4,3,3,Completed,Most forms were available but required signatures across offices. ,0,Administration
1.3,1.6,22,1,0,1,0,1,4,4,3,Completed,E-resources were accessible off-campus.,2,Library
1.3,5,23,1,0,1,0,0,3,4,3,Not Completed,Limited guidance for new organizations. ,1,SAO
1.4,1.7,22,0,0,1,0,1,4,4,3,Completed,E-resources were accessible off-campus.,2,Library
1.3,1.6,23,0,0,1,0,0,3,4,3,Completed,Limited operating hours for the clinic. ,1,Clinic
1.5,1.7,23,0,0,1,0,0,3,4,3,Completed,Lab time was adequate for basic competencies. ,0,Laboratories
1.5,1.7,23,1,0,1,0,0,3,3,3,Completed,Extended hours during finals were a big help. ,2,Library
1.4,1.6,23,0,0,1,0,0,4,3,3,Completed,Billing statements had occasional discrepancies. ,1,FinanceScholarships
1.5,2.9,24,1,0,1,0,0,4,3,3,Completed,Follow-up emails were easy to miss. ,1,GuidanceCounseling
1.3,1.6,22,0,0,1,0,0,3,4,3,Completed,Scholarship slots were limited but clear. ,0,FinanceScholarships
1.3,1.7,22,0,0,1,0,1,4,4,3,Completed,Staff were sometimes unavailable for urgent fixes. ,1,EDP
1.4,1.8,22,1,0,1,0,0,3,4,3,Completed,Refunds took time but were processed. ,0,FinanceScholarships
1.3,1.6,23,1,0,1,0,0,3,3,3,Completed,Services were standard for a school this size. ,0,EDP
1.5,1.8,23,0,0,1,0,0,3,3,3,Completed,Quick processing of student org requirements. ,2,SAO
1.3,1.2,23,1,0,1,0,1,3,4,3,Completed,Staff were sometimes unavailable for urgent fixes. ,1,EDP
1.3,2.4,23,1,0,1,0,0,3,3,3,Not Completed,Limited copies of required books. ,1,Library
1.3,1.4,22,0,0,1,0,0,3,3,3,Completed,Slow processing of event permits. ,1,SAO
1.5,1.9,22,0,0,1,0,1,3,4,3,Completed,Deadlines were strict with little leeway.,1,FinanceScholarships
1.5,1.7,22,0,0,1,0,0,4,3,3,Completed,Staff were sometimes unavailable for urgent fixes. ,1,EDP
1.3,5,23,0,0,1,0,0,3,3,3,Not Completed,Announcements came late and caused confusion. ,1,Administration
1.5,5,23,0,0,1,0,0,4,4,3,Not Completed,"Teaching quality varied, but most were competent. ",0,Faculty
1.1,5,23,0,0,1,0,0,3,3,3,Not Completed,SAO office was sometimes closed during posted hours. ,1,SAO
1.2,1.5,22,0,0,1,0,0,3,3,3,Completed,Helpful and approachable SAO staff.,2,SAO
1.3,5,23,0,0,1,0,0,3,3,3,Not Completed,Limited copies of required books. ,1,Library
1.3,5,23,1,0,1,0,0,3,3,3,Not Completed,SAO office was sometimes closed during posted hours. ,1,SAO
1.5,1.7,23,1,0,1,0,1,3,3,3,Completed,Limited copies of required books. ,1,Library
1.3,1.5,23,1,0,1,0,0,3,4,3,Completed,SAO organized student events well. ,2,SAO
1.5,1.5,23,1,0,1,0,1,3,3,3,Completed,Refunds took time but were processed. ,0,FinanceScholarships
1.5,1.6,22,1,0,1,0,0,3,3,3,Completed,Aircon was inconsistent in certain labs.,1,Laboratories
1.4,3.2,23,0,0,1,0,0,3,3,3,Not Completed,E-resources were accessible off-campus. ,2,Library
1.3,1.5,23,0,0,1,0,0,3,4,3,Completed,Discounts were communicated early. ,2,FinanceScholarships
1.5,1.8,22,0,0,1,0,1,4,3,3,Completed,Mentors encouraged research and internships.,2,Faculty
1.2,1.6,23,0,0,1,0,1,3,4,3,Completed,Extended hours during finals were a big help. ,2,Library
1.5,1.7,24,0,0,1,0,1,4,3,3,Completed,Professors were approachable and industry-experienced. ,2,Faculty
1.3,1.8,23,1,0,1,0,1,4,3,3,Completed,Some sessions felt too brief. ,1,GuidanceCounseling
1.2,1.4,22,1,0,1,0,0,3,3,3,Completed,Helpful and approachable SAO staff.,2,SAO
1.3,1.7,23,0,0,1,0,1,4,4,3,Completed,Limited operating hours for the clinic. ,1,Clinic
1.3,1.6,22,0,0,1,0,1,3,3,3,Completed,Interactions were straightforward. ,0,SAO
1.8,2.1,22,1,0,1,0,0,4,3,3,Not Completed,Some offices were understaffed during peak periods. ,1,Administration
1.5,2,23,0,0,1,0,1,3,5,3,Completed,Small space made it crowded at times. ,1,Clinic
1.6,1.9,23,0,0,1,0,1,3,3,3,Completed,Scholarship slots were limited but clear. ,0,FinanceScholarships
1.7,2.1,23,1,0,1,0,1,3,3,3,Completed,Some equipment was shared among too many sections. ,1,Laboratories
1.5,1.8,23,0,0,1,0,0,4,3,3,Completed,Quick response to minor health concerns. ,2,Clinic
1.5,1.9,22,1,0,1,0,1,3,5,3,Completed,System updates were timely and reduced errors. ,2,EDP
1.5,1.5,23,0,0,1,0,1,3,3,3,Completed,Staff were sometimes unavailable for urgent fixes. ,1,EDP
1.6,1.8,23,0,0,1,0,0,3,3,3,Completed,lab sup were approachable and knowledgeable. ,2,Laboratories
1.2,1.5,22,1,0,1,0,0,4,3,3,Completed,Most forms were available but required signatures across offices.,0,Administration
1.5,1.9,22,0,0,1,0,1,3,5,3,Completed,lab sup were approachable and knowledgeable. ,2,Laboratories
1.2,1.5,23,1,0,1,0,0,3,3,3,Completed,Response times varied depending on the season. ,0,EDP
1.5,1.5,23,0,0,1,0,1,3,3,3,Completed,"Teaching quality varied, but most were competent. ",0,Faculty
1.5,2,23,0,0,1,0,0,3,3,3,Not Completed,Limited copies of required books. ,1,Library
1.6,2.6,22,1,0,1,0,1,3,3,3,Completed,Broken apparatus took time to replace.,1,Laboratories
1.1,1.5,23,0,0,1,0,0,3,3,3,Completed,Limited operating hours for the clinic. ,1,Clinic
1.5,1.7,23,0,0,1,0,1,3,3,3,Completed,Policy updates were communicated clearly. ,2,Administration
1.1,1.6,23,0,0,1,0,0,3,3,3,Completed,Billing statements had occasional discrepancies. ,1,FinanceScholarships
1.3,1.6,23,0,0,1,0,0,3,3,3,Completed,Scholarship slots were limited but clear. ,0,FinanceScholarships
1.3,1.9,23,1,0,1,0,1,3,5,3,Completed,Feedback on outputs was timely and constructive. ,2,Faculty
1.2,5,22,0,0,1,0,0,4,3,3,Not Completed,Broken apparatus took time to replace. ,1,Laboratories
1.6,2.1,23,0,1,0,0,1,3,5,3,Completed,Safety protocols were enforced well. ,2,Laboratories
1.8,1.8,22,1,0,1,0,1,3,3,3,Completed,Scheduling was tight but workable. ,0,Laboratories
1.4,1.6,23,0,0,1,0,0,3,3,3,Completed,Slots filled up fast during exam weeks. ,1,GuidanceCounseling
1.3,3.4,23,1,0,1,0,0,3,3,3,Not Completed,Deadlines were strict with little leeway.,1,FinanceScholarships
1.6,1.9,23,0,0,1,0,1,3,3,3,Completed,Mentors encouraged research and internships. ,2,Faculty
1.7,1.9,23,1,0,1,0,1,3,3,3,Completed,Slow processing of event permits. ,1,SAO
1.4,1.6,23,1,0,1,0,1,3,3,3,Completed,Announcements came late and caused confusion.,1,Administration
1.3,5,23,0,0,1,0,0,4,5,4,Not Completed,Scheduling required advance planning. ,0,GuidanceCounseling
1.1,4.1,23,0,0,1,0,0,3,5,3,Not Completed,Workshops on stress management helped a lot.,2,GuidanceCounseling
1.6,2.4,23,0,0,1,0,0,3,3,3,Completed,Follow-up emails were easy to miss. ,1,GuidanceCounseling
1.7,2.4,24,0,0,1,0,1,3,3,3,Not Completed,Lab time was adequate for basic competencies.,0,Laboratories
1.7,5,23,0,0,1,1,0,4,5,4,Not Completed,Catalog search was sometimes down.,1,Library
1.3,2,23,1,0,1,0,1,3,3,3,Completed,Processing time improvementd compared to previous years. ,2,Administration
1.1,1.7,23,1,0,1,1,0,4,3,3,Not Completed,Limited operating hours for the clinic. ,1,Clinic
1.9,1.7,23,0,0,1,0,1,4,5,4,Completed,Aircon was inconsistent in certain labs.,1,Laboratories
1.5,2.5,22,1,0,1,1,0,3,3,3,Not Completed,Small space made it crowded at times. ,1,Clinic
1.7,1.9,23,1,0,1,0,0,4,5,4,Completed,Limited copies of required books. ,1,Library
1.4,1.6,24,1,0,1,0,0,4,3,3,Completed,Quick processing of student org requirements.,2,SAO
1.5,1.6,23,1,0,1,0,0,3,3,3,Completed,Location was convenient within campus. ,0,Clinic
1.3,1.5,22,1,0,1,0,1,3,5,3,Completed,Mentors encouraged research and internships. ,2,Faculty
1.1,1.5,23,1,0,1,0,0,3,3,3,Completed,SAO office was sometimes closed during posted hours. ,1,SAO
1.5,1.7,23,0,1,0,0,1,4,3,3,Completed,Some equipment was shared among too many sections.,1,Laboratories
1.5,1.8,23,0,0,1,0,1,3,3,3,Completed,Tuition was affordable and payment plans helped. ,2,FinanceScholarships
1.3,1.7,23,0,0,1,1,0,3,5,3,Completed,Office hours were hard to catch. ,1,Faculty
1.3,1.7,23,1,0,1,1,0,3,5,3,Not Completed,Mentors encouraged research and internships.,2,Faculty
1.9,1.8,23,0,1,0,0,0,4,5,4,Completed,Transcript requests were processed faster than expected. ,2,Registrar
1.3,1.6,23,0,1,0,0,1,3,3,3,Completed,Office hours were hard to catch. ,1,Faculty
1.4,1.8,22,0,0,1,0,1,4,3,3,Completed,EDP staff processed requests quickly and accurately.,2,EDP
1.7,2,23,0,0,1,0,1,3,3,3,Completed,lab sup were approachable and knowledgeable.,2,Laboratories
2.1,2.2,23,1,0,1,0,1,4,5,4,Completed,Limited copies of required books.,1,Library
1.3,1.5,23,0,1,0,0,1,4,5,4,Completed,SAO office was sometimes closed during posted hours. ,1,SAO
1.5,2,22,1,1,0,0,1,4,3,3,Completed,Check-ups were short but sufficient. ,0,Clinic
1.8,1.8,26,0,0,1,0,0,4,3,3,Completed,Approvals took varying times. ,0,SAO
1.8,1.8,24,0,0,1,0,0,3,3,3,Completed,Announcements came late and caused confusion. ,1,Administration
1.9,1.7,22,0,0,1,0,0,3,5,3,Completed,Tuition was affordable and payment plans helped. ,2,FinanceScholarships
1.4,1.5,22,0,0,1,0,1,3,3,3,Completed,"Teaching quality varied, but most were competent. ",0,Faculty
1.7,2.8,22,1,0,1,0,0,3,3,3,Not Completed,Labs had updated equipment for core courses. ,2,Laboratories
1.5,1.3,24,1,0,1,0,1,4,5,4,Completed,Lab time was adequate for basic competencies. ,0,Laboratories
1.4,1.5,23,1,1,0,0,1,3,3,3,Completed,Clinic service was adequate for basic needs. ,0,Clinic
1.5,2.6,22,0,0,1,0,0,3,3,3,Not Completed,Group sessions were fine for basics. ,0,GuidanceCounseling
1.2,1.2,23,1,1,0,0,1,3,3,3,Completed,Resources were basic but useful. ,0,Library
1.6,2.7,23,0,1,0,0,0,3,3,3,Not Completed,Follow-up emails were easy to miss. ,1,GuidanceCounseling
1.2,1.7,22,0,1,0,0,1,3,5,3,Completed,"Printing services worked, with occasional delays. ",0,Library
1.3,1.8,23,0,0,1,0,0,4,3,3,Not Completed,Office hours were hard to catch. ,1,Faculty
1.6,2,26,1,0,1,0,1,3,5,3,Completed,lab sup were approachable and knowledgeable. ,2,Laboratories
1.5,1.7,23,1,0,1,0,0,4,5,4,Completed,Limited guidance for new organizations. ,1,SAO
1.4,3.3,24,0,0,1,0,1,3,3,3,Not Completed,Limited operating hours for the clinic.,1,Clinic
1.5,2,23,1,0,1,0,1,3,3,3,Completed,Mentors encouraged research and internships. ,2,Faculty
1.5,3.3,22,0,0,1,0,0,3,3,3,Not Completed,Location was convenient within campus. ,0,Clinic
2.1,3.6,23,1,0,1,1,0,3,3,3,Not Completed,Paperwork was slow and required multiple follow-ups. ,1,Administration
1.5,1.5,23,0,0,1,0,1,4,5,4,Completed,Extended hours during finals were a big help. ,2,Library
1.1,1.5,23,0,0,1,0,0,3,5,3,Completed,Requirements were standard for most students.,0,Registrar
1.5,1.5,22,0,0,1,0,1,4,3,3,Completed,Clear referral process for specialized support. ,2,GuidanceCounseling
1.7,5,22,1,0,1,0,0,3,5,3,Not Completed,Clinic staff were caring and professional.,2,Clinic
1.2,1.3,23,1,0,1,0,1,3,3,3,Completed,Processing time improvementd compared to previous years. ,2,Administration
1.5,1.8,23,0,0,1,1,0,3,3,3,Completed,Fees were expected and comparable to peers. ,0,FinanceScholarships
1.3,4.2,23,1,1,0,0,0,4,5,4,Not Completed,Processing time improvementd compared to previous years.,2,Administration
3.4,5,24,1,0,1,0,0,3,5,3,Not Completed,"Teaching quality varied, but most were competent. ",0,Faculty
1.9,2.1,23,0,0,1,0,0,3,3,3,Not Completed,Quick processing of student org requirements.,2,SAO
1.4,5,22,0,0,1,0,0,4,5,4,Not Completed,Aircon was inconsistent in certain labs.,1,Laboratories
1.4,2,23,1,0,1,0,0,3,3,3,Completed,Slow processing of event permits. ,1,SAO
1.8,2.5,23,1,0,1,0,0,4,3,3,Not Completed,Lab time was adequate for basic competencies. ,0,Laboratories
1.4,1.7,23,1,1,0,0,1,3,5,3,Completed,Broken apparatus took time to replace.,1,Laboratories
1.6,1.9,23,0,0,1,0,1,4,3,3,Completed,Follow-up emails were easy to miss. ,1,GuidanceCounseling
1.9,2.3,22,1,1,0,1,0,3,5,3,Completed,Discounts were communicated early.,2,FinanceScholarships
1.1,1.4,22,0,0,1,0,0,3,5,3,Completed,Scheduling required advance planning. ,0,GuidanceCounseling
1.5,1.5,23,1,0,1,0,1,4,3,3,Completed,Services existed if you reached out.,0,GuidanceCounseling
1.9,2.1,23,0,0,1,0,1,4,3,3,Completed,Broken apparatus took time to replace. ,1,Laboratories
1.5,2,23,0,1,0,0,1,4,3,3,Completed,Lab time was adequate for basic competencies. ,0,Laboratories
1.8,2.2,23,1,0,1,0,0,4,3,3,Completed,Small space made it crowded at times.,1,Clinic
1.4,5,24,1,0,1,0,0,4,3,3,Not Completed,Helpful and approachable SAO staff. ,2,SAO
1.2,1.5,22,1,0,1,0,1,3,3,3,Completed,Clinic was clean and well-stocked.,2,Clinic
1.7,1.8,23,0,0,1,0,1,4,3,3,Completed,Clear referral process for specialized support.,2,GuidanceCounseling
1.4,3.5,23,1,1,0,0,0,4,3,3,Not Completed,Instructions were clear when rubrics were provided. ,0,Faculty
1.9,2,22,0,0,1,0,0,3,5,3,Completed,SAO organized student events well. ,2,SAO
2.1,2,23,1,0,1,0,0,3,3,3,Completed,SAO communication was average. ,0,SAO
1.2,3.2,23,1,0,1,0,0,3,5,3,Not Completed,Limited copies of required books.,1,Library
1.1,1.2,23,1,1,0,0,1,3,3,3,Completed,Services were standard for a school this size.,0,EDP
1.3,1.6,22,1,0,1,0,1,3,3,3,Completed,Resources were basic but useful. ,0,Library
1.7,1.6,22,0,0,1,0,1,3,3,3,Completed,"Printing services worked, with occasional delays. ",0,Library
1.3,5,22,1,0,1,0,0,3,3,3,Not Completed,Email replies were concise but short. ,0,Registrar
1.5,1.6,23,1,0,1,0,1,3,3,3,Completed,Feedback on outputs was timely and constructive. ,2,Faculty
1.3,1.7,24,1,0,1,0,1,3,5,3,Completed,Deadlines were strict with little leeway. ,1,FinanceScholarships
1.3,1.3,23,0,0,1,1,1,3,5,3,Completed,lab sup were approachable and knowledgeable.,2,Laboratories
1.8,3.4,23,1,0,1,0,0,3,3,3,Not Completed,"Teaching quality varied, but most were competent. ",0,Faculty
1.7,3.6,23,1,0,1,0,0,3,3,3,Not Completed,Approvals took varying times.,0,SAO
1.3,1.8,23,0,0,1,0,1,3,3,3,Not Completed,"Printing services worked, with occasional delays.",0,Library
1.5,2.5,23,1,0,1,0,0,3,3,3,Not Completed,E-resources were accessible off-campus. ,2,Library
1.7,2.8,24,1,0,1,0,0,3,3,3,Not Completed,Requirements were standard for most students.,0,Registrar
1.6,2.1,24,1,0,1,0,0,3,3,3,Completed,Extended hours during finals were a big help. ,2,Library
1.1,5,23,1,0,1,0,0,3,3,3,Not Completed,Catalog search was sometimes down. ,1,Library
1.3,5,22,1,0,1,0,0,4,3,3,Not Completed,Check-ups were short but sufficient. ,0,Clinic
1.3,3.3,23,1,0,1,0,0,3,3,3,Not Completed,SAO office was sometimes closed during posted hours. ,1,SAO
1.3,1.4,22,0,0,1,0,1,3,3,3,Completed,Inconsistent grading rubrics across sections. ,1,Faculty
1.5,1.7,23,0,0,1,0,1,3,3,3,Completed,Deadlines were strict with little leeway. ,1,FinanceScholarships
1.3,1.5,23,1,1,0,0,0,3,5,3,Completed,Some equipment was shared among too many sections.,1,Laboratories
1.6,1.8,23,1,0,1,0,0,3,3,3,Completed,Scholarship slots were limited but clear.,0,FinanceScholarships
1.5,5,23,1,0,1,0,0,4,3,3,Not Completed,"Teaching quality varied, but most were competent.",0,Faculty
1.5,1.9,25,1,0,1,0,1,4,3,3,Completed,SAO office was sometimes closed during posted hours. ,1,SAO
